vacancy_id,vacancy_name,published_at,applied_at,all_skills,hard_skills,soft_skills,tools,skill_count,hard_skill_count,soft_skill_count,tools_count,salary_from,salary_to,salary_currency,salary_gross,employer_name,employer_id,employer_url,vacancy_url,experience,employment,schedule,area
131470375,Frontend-разработчик (React|React Native),2026-03-23T14:05:18+0300,2026-03-23T14:05:18+0300,"git, java, javascript, kotlin, react, typescript, высшее образование, курсы повышения","git, java, javascript, kotlin, react, typescript, высшее образование, курсы повышения",,,8,8,0,0,,,RUB,False,УралТехИс Ай Ти Групп,5212074,https://api.hh.ru/employers/5212074,https://hh.ru/vacancy/131470375,От 1 года до 3 лет,Полная занятость,Удаленная работа,Санкт-Петербург
131542636,Backend Developer (Единый диспетчерский центр),2026-03-25T14:05:47+0300,2026-03-25T14:05:47+0300,"ci/cd, docker, fastapi, git, gitlab ci, go, grafana, helm, kubernetes, linux, nginx, postgresql, prometheus, python, react, redis","ci/cd, docker, fastapi, git, gitlab ci, go, grafana, helm, kubernetes, linux, nginx, postgresql, prometheus, python, react, redis",,,16,16,0,0,,,RUB,False,Московский метрополитен,869045,https://api.hh.ru/employers/869045,https://hh.ru/vacancy/131542636,От 3 до 6 лет,Полная занятость,Полный день,Москва
131135662,Младший бизнес - аналитик,2026-03-11T16:04:13+0300,2026-03-11T16:04:13+0300,"kubernetes, sql, взаимодействие, маркировка, развитие","kubernetes, sql, маркировка","взаимодействие, развитие",,5,3,2,0,,,RUB,False,Utrace,11241270,https://api.hh.ru/employers/11241270,https://hh.ru/vacancy/131135662,Нет опыта,Полная занятость,Удаленная работа,Москва
131458731,Специалист по логистике,2026-03-23T11:12:35+0300,2026-03-23T11:12:35+0300,"взаимодействие, деловое общение, дисциплинированность, контроль, организация, планирование, самостоятельность",,"взаимодействие, деловое общение, дисциплинированность, контроль, организация, планирование, самостоятельность",,7,0,7,0,100000.0,100000.0,RUR,False,Фабрика Творчества,1953802,https://api.hh.ru/employers/1953802,https://hh.ru/vacancy/131458731,От 1 года до 3 лет,Полная занятость,Полный день,Раменское (Московская область)
131482562,Дизайнер интерфейсов Middle+/Senior («Афиша»),2026-03-23T18:17:35+0300,2026-03-23T18:17:35+0300,"figma, билеты",билеты,,figma,2,1,0,1,,,RUB,False,Rambler&Co,8620,https://api.hh.ru/employers/8620,https://hh.ru/vacancy/131482562,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
130873729,Контент-менеджер сайтов / Специалист по наполнению сайта,2026-03-02T11:26:12+0300,2026-03-02T11:26:12+0300,"1с, bitrix24, figma, illustrator, photoshop, больничные, внимательность, ответственность, пунктуальность, руководство",больничные,"внимательность, ответственность, пунктуальность, руководство","1с, bitrix24, figma, illustrator, photoshop",10,1,4,5,50000.0,,RUR,False,Муравейник,885119,https://api.hh.ru/employers/885119,https://hh.ru/vacancy/130873729,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
131552737,"Frontend‑разработчик (Nuxt 2/3, VUE, ASP.NET + ASP.NET API)",2026-03-25T18:06:57+0300,2026-03-25T18:06:57+0300,"asp.net, javascript, nuxt, sql, typescript, vue, vuejs, разметка","asp.net, javascript, nuxt, sql, typescript, vue, vuejs, разметка",,,8,8,0,0,90000.0,105000.0,RUR,False,TRONK,10724923,https://api.hh.ru/employers/10724923,https://hh.ru/vacancy/131552737,От 1 года до 3 лет,Полная занятость,Удаленная работа,Казань
131182379,Unity developer / Unity Junior AI разработчик (Gamedev) ИИ,2026-03-24T18:47:21+0300,2026-03-24T18:47:21+0300,развитие,,развитие,,1,0,1,0,40000.0,,RUR,False,Playnera,9559230,https://api.hh.ru/employers/9559230,https://hh.ru/vacancy/131182379,От 1 года до 3 лет,Полная занятость,Удаленная работа,Воронеж
131466747,Private Sector Fundraising Officer (Partnerships),2026-03-23T13:02:53+0300,2026-03-23T13:02:53+0300,,,,,0,0,0,0,,,RUB,False,Представительство Детского фонда ООН (ЮНИСЕФ),576438,https://api.hh.ru/employers/576438,https://hh.ru/vacancy/131466747,От 3 до 6 лет,Полная занятость,Полный день,Астана
130404584,Бизнес/cистемный аналитик,2026-03-10T10:32:16+0300,2026-03-10T10:32:16+0300,"sql, взаимодействие, внимательность, внимательность к деталям, документооборот, контроль, организация, ответственность, приоритизация, развитие, стрессоустойчивость","sql, документооборот","взаимодействие, внимательность, внимательность к деталям, контроль, организация, ответственность, приоритизация, развитие, стрессоустойчивость",,11,2,9,0,,,RUB,False,РТК – Цифровой документооборот,10689041,https://api.hh.ru/employers/10689041,https://hh.ru/vacancy/130404584,От 3 до 6 лет,Полная занятость,Полный день,Москва
131421579,"Дизайнер (UX/UI, веб, графика)",2026-03-26T14:27:44+0300,2026-03-26T14:27:44+0300,"figma, illustrator, llm, photoshop, аккуратность, внимательность, презентации, развитие, сборка","llm, сборка","аккуратность, внимательность, презентации, развитие","figma, illustrator, photoshop",9,2,4,3,,70000.0,RUR,True,ЭБС Лань,4027160,https://api.hh.ru/employers/4027160,https://hh.ru/vacancy/131421579,От 1 года до 3 лет,Полная занятость,Полный день,Санкт-Петербург
131546674,Помощник/ассистент руководителя,2026-03-25T15:27:23+0300,2026-03-25T15:27:23+0300,"excel, word, внимательность, внимательность к деталям, делегирование, инициативность, контроль, контроль качества, организация, ответственность, проактивность, сервис",контроль качества,"внимательность, внимательность к деталям, делегирование, инициативность, контроль, организация, ответственность, проактивность, сервис","excel, word",12,1,9,2,50000.0,60000.0,RUR,False,Иллюминатор,2449048,https://api.hh.ru/employers/2449048,https://hh.ru/vacancy/131546674,От 1 года до 3 лет,Полная занятость,Полный день,Иваново (Ивановская область)
131581353,Системный аналитик,2026-03-26T14:56:05+0300,2026-03-26T14:56:05+0300,"postman, sql","postman, sql",,,2,2,0,0,,,RUB,False,N1 INTERACTIVE Ltd,10779228,https://api.hh.ru/employers/10779228,https://hh.ru/vacancy/131581353,От 3 до 6 лет,Полная занятость,Удаленная работа,Тбилиси
130958800,Системный аналитик,2026-03-04T12:06:40+0300,2026-03-04T12:06:40+0300,"bitrix24, баланс, взаимодействие, высшее образование, коммуникабельность, контроль, контроль качества, приоритизация, развитие","баланс, высшее образование, контроль качества","взаимодействие, коммуникабельность, контроль, приоритизация, развитие",bitrix24,9,3,5,1,,,RUB,False,Рекламное агентство Starlink,11185156,https://api.hh.ru/employers/11185156,https://hh.ru/vacancy/130958800,От 1 года до 3 лет,Полная занятость,Полный день,Москва
131543560,Инженер-программист (техник-программист),2026-03-25T14:24:24+0300,2026-03-25T14:24:24+0300,,,,,0,0,0,0,,1500.0,BYR,True,Главный информационно-аналитический центр Министерства образования Республики Беларусь,3215004,https://api.hh.ru/employers/3215004,https://hh.ru/vacancy/131543560,Нет опыта,Полная занятость,Полный день,Минск
131503635,Product Designer (UX/UI),2026-03-24T12:37:33+0300,2026-03-24T12:37:33+0300,"figma, взаимодействие, развитие, сервис",,"взаимодействие, развитие, сервис",figma,4,0,3,1,120000.0,,RUR,True,Unitpay,3344653,https://api.hh.ru/employers/3344653,https://hh.ru/vacancy/131503635,От 3 до 6 лет,Полная занятость,Полный день,Санкт-Петербург
130870339,Frontend-разработчик,2026-03-02T10:39:54+0300,2026-03-02T10:39:54+0300,"figma, git, javascript, react","git, javascript, react",,figma,4,3,0,1,150000.0,,RUR,False,Премьер Софтвер Солюшенс,3433587,https://api.hh.ru/employers/3433587,https://hh.ru/vacancy/130870339,От 3 до 6 лет,Полная занятость,Полный день,Воронеж
131470041,Менеджер по продажам,2026-03-23T13:59:54+0300,2026-03-23T13:59:54+0300,"активные продажи, грамотная речь, деловое общение, ответственность, отели, переговоры, развитие, телефонные переговоры","активные продажи, отели","грамотная речь, деловое общение, ответственность, переговоры, развитие, телефонные переговоры",,8,2,6,0,3000.0,,USD,False,ANGELS CONSTRUCTION,12309473,https://api.hh.ru/employers/12309473,https://hh.ru/vacancy/131470041,От 1 года до 3 лет,Полная занятость,Полный день,Тбилиси
131169761,Разработчик JavaScript (React) Junior,2026-03-12T13:52:37+0300,2026-03-12T13:52:37+0300,"react, vue, vuejs, развитие","react, vue, vuejs",развитие,,4,3,1,0,,,RUB,False,Лига Цифровой Экономики,2733062,https://api.hh.ru/employers/2733062,https://hh.ru/vacancy/131169761,Нет опыта,Полная занятость,Удаленная работа,Москва
131535146,Корпоративный юрист,2026-03-25T11:31:21+0300,2026-03-25T11:31:21+0300,"взаимодействие, контроль, корпоративное право",корпоративное право,"взаимодействие, контроль",,3,1,2,0,,,RUB,False,R-Style Softlab (Эр-Стайл Софтлаб),2419,https://api.hh.ru/employers/2419,https://hh.ru/vacancy/131535146,От 3 до 6 лет,Полная занятость,Полный день,Москва
130783040,Разработчик FrontEnd на React приложений платёжного контура GUI (в банк),2026-03-10T09:16:04+0300,2026-03-10T09:16:04+0300,"docker, figma, git, jira, react, typescript, vite, webpack, взаимодействие, развитие","docker, git, jira, react, typescript, vite, webpack","взаимодействие, развитие",figma,10,7,2,1,300000.0,430000.0,RUR,True,Сателл ИТ,2863237,https://api.hh.ru/employers/2863237,https://hh.ru/vacancy/130783040,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131017415,Middle Backend-разработчик (PHP) Symfony,2026-03-06T08:00:33+0300,2026-03-06T08:00:33+0300,"confluence, docker, figma, git, jira, php, sql","confluence, docker, git, jira, php, sql",,figma,7,6,0,1,,,RUB,False,Юсмп Групп,4645086,https://api.hh.ru/employers/4645086,https://hh.ru/vacancy/131017415,От 3 до 6 лет,Полная занятость,Удаленная работа,Санкт-Петербург
131559678,Senior С#/.NET Developer,2026-03-26T08:26:10+0300,2026-03-26T08:26:10+0300,"asp.net, ci/cd, git, javascript, sql, typescript, взаимодействие, инициативность, ответственность, развитие","asp.net, ci/cd, git, javascript, sql, typescript","взаимодействие, инициативность, ответственность, развитие",,10,6,4,0,,,RUB,False,CONSORT TAS,9988211,https://api.hh.ru/employers/9988211,https://hh.ru/vacancy/131559678,От 3 до 6 лет,Полная занятость,Полный день,Ташкент
130778221,Frontend-разработчик,2026-02-26T09:00:23+0300,2026-02-26T09:00:23+0300,"docker, javascript, next.js, react, sql, typescript, зарплата, развитие","docker, javascript, next.js, react, sql, typescript, зарплата",развитие,,8,7,1,0,,,RUB,False,Кочанов Андрей,12581540,https://api.hh.ru/employers/12581540,https://hh.ru/vacancy/130778221,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131412479,Системный аналитик,2026-03-20T11:48:25+0300,2026-03-20T11:48:25+0300,"redis, sql, word, взаимодействие, подарки, развитие","redis, sql, подарки","взаимодействие, развитие",word,6,3,2,1,,,RUB,False,Национальная Страховая Информационная Система,9942121,https://api.hh.ru/employers/9942121,https://hh.ru/vacancy/131412479,От 3 до 6 лет,Полная занятость,Полный день,Москва
131443972,Директор по информационным технологиям (CIO),2026-03-23T07:54:22+0300,2026-03-23T07:54:22+0300,"aws, azure, больничные, высшее образование","aws, azure, больничные, высшее образование",,,4,4,0,0,,,RUB,False,"Корвет, Акционерная компания",645504,https://api.hh.ru/employers/645504,https://hh.ru/vacancy/131443972,Более 6 лет,Полная занятость,Полный день,Курган
131448436,Системный аналитик,2026-03-26T09:16:07+0300,2026-03-26T09:16:07+0300,"ci/cd, docker, kubernetes, prometheus, sql, zabbix, взаимодействие, гост, ответственность, проактивность","ci/cd, docker, kubernetes, prometheus, sql, zabbix, гост","взаимодействие, ответственность, проактивность",,10,7,3,0,180000.0,300000.0,RUR,False,Клируэй Текнолоджис,1137609,https://api.hh.ru/employers/1137609,https://hh.ru/vacancy/131448436,Более 6 лет,Полная занятость,Удаленная работа,Москва
131492305,Системный аналитик,2026-03-24T09:27:42+0300,2026-03-24T09:27:42+0300,"1с, sql, аналитическое мышление, егаис, развитие, честный знак","sql, егаис, честный знак","аналитическое мышление, развитие",1с,6,3,2,1,,,RUB,False,Дистиллерия Фортуна,3349350,https://api.hh.ru/employers/3349350,https://hh.ru/vacancy/131492305,От 1 года до 3 лет,Полная занятость,Полный день,Краснодар
131545345,Ведущий разработчик,2026-03-25T15:02:53+0300,2026-03-25T15:02:53+0300,"confluence, docker, git, java, jira, linux, spring, spring boot","confluence, docker, git, java, jira, linux, spring, spring boot",,,8,8,0,0,,,RUB,False,РТК-ЦОД,852361,https://api.hh.ru/employers/852361,https://hh.ru/vacancy/131545345,От 3 до 6 лет,Полная занятость,Полный день,Москва
131276514,Сборщик чайных наборов,2026-03-17T00:00:14+0300,2026-03-17T00:00:14+0300,"контроль, контроль качества, сборка","контроль качества, сборка",контроль,,3,2,1,0,95000.0,180000.0,RUR,True,Job development (ИП Козлова Ольга Александровна),5516123,https://api.hh.ru/employers/5516123,https://hh.ru/vacancy/131276514,Нет опыта,Полная занятость,Полный день,Краснодар
129359501,Бекенд-разработчик (PHP/Yii),2026-03-26T10:59:48+0300,2026-03-26T10:59:48+0300,"docker, laravel, php, redis, контроль, ответственность, развитие","docker, laravel, php, redis","контроль, ответственность, развитие",,7,4,3,0,,,RUB,False,Флаувау,5063336,https://api.hh.ru/employers/5063336,https://hh.ru/vacancy/129359501,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131469854,Начальник отдела рекламы и связей с общественностью,2026-03-23T13:55:58+0300,2026-03-23T13:55:58+0300,"swift, больничные, вэд, контроль, контроль качества, презентации, развитие","swift, больничные, вэд, контроль качества","контроль, презентации, развитие",,7,4,3,0,200000.0,200000.0,RUR,False,Руб Икс,11953970,https://api.hh.ru/employers/11953970,https://hh.ru/vacancy/131469854,От 1 года до 3 лет,Полная занятость,Полный день,Москва
131273496,Python developer,2026-03-23T12:01:02+0300,2026-03-23T12:01:02+0300,"ansible, clickhouse, docker, fastapi, git, grafana, mongodb, nginx, numpy, pandas, postgresql, python, selenium, sql, terraform, аккуратность, внимательность, внимательность к деталям, ответственность, проактивность, развитие, самостоятельность, сервис","ansible, clickhouse, docker, fastapi, git, grafana, mongodb, nginx, numpy, pandas, postgresql, python, selenium, sql, terraform","аккуратность, внимательность, внимательность к деталям, ответственность, проактивность, развитие, самостоятельность, сервис",,23,15,8,0,,,RUB,False,Lofty.,4137277,https://api.hh.ru/employers/4137277,https://hh.ru/vacancy/131273496,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131508302,Unity Developer (Middle+/Senior),2026-03-24T14:04:22+0300,2026-03-24T14:04:22+0300,"git, jira, внимательность, внимательность к деталям, ответственность, развитие","git, jira","внимательность, внимательность к деталям, ответственность, развитие",,6,2,4,0,,,RUB,False,Games 4 Gamers,12387845,https://api.hh.ru/employers/12387845,https://hh.ru/vacancy/131508302,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131312309,Frontend-разработчик,2026-03-17T16:14:54+0300,2026-03-17T16:14:54+0300,"linux, react, typescript, больничные","linux, react, typescript, больничные",,,4,4,0,0,,,RUB,False,Лаборатория интеллектуальных систем и технологий,3341132,https://api.hh.ru/employers/3341132,https://hh.ru/vacancy/131312309,От 1 года до 3 лет,Полная занятость,Удаленная работа,Дзержинский  (Московская область)
131428159,QA Engineer (GameDev),2026-03-20T16:45:21+0300,2026-03-20T16:45:21+0300,git,git,,,1,1,0,0,,70000.0,RUR,False,GAME DESIGN INTERACTIVE,12662345,https://api.hh.ru/employers/12662345,https://hh.ru/vacancy/131428159,От 1 года до 3 лет,Полная занятость,Удаленная работа,Санкт-Петербург
131527805,Software Developer,2026-03-25T09:13:40+0300,2026-03-25T09:13:40+0300,"java, oracle, postgresql, spring, аккуратность, зарплата, контроль, контроль качества, ответственность, развитие","java, oracle, postgresql, spring, зарплата, контроль качества","аккуратность, контроль, ответственность, развитие",,10,6,4,0,,,RUB,False,ООО ULTRADECOR,9285777,https://api.hh.ru/employers/9285777,https://hh.ru/vacancy/131527805,От 3 до 6 лет,Полная занятость,Полный день,Ташкент
130470097,Frontend-разработчик,2026-03-16T11:32:14+0300,2026-03-16T11:32:14+0300,"figma, git, javascript, jest, jira, react, typescript, больничные, взаимодействие","git, javascript, jest, jira, react, typescript, больничные",взаимодействие,figma,9,7,1,1,,160000.0,RUR,False,"АРМО, ГК",219661,https://api.hh.ru/employers/219661,https://hh.ru/vacancy/130470097,От 1 года до 3 лет,Полная занятость,Полный день,Москва
130833684,Senior Manual QA,2026-02-27T14:36:48+0300,2026-02-27T14:36:48+0300,"jira, postman, sql, swagger, взаимодействие, приоритизация","jira, postman, sql, swagger","взаимодействие, приоритизация",,6,4,2,0,,,RUB,False,ВИРТУ СИСТЕМС,1455438,https://api.hh.ru/employers/1455438,https://hh.ru/vacancy/130833684,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131207121,Python разработчик,2026-03-13T14:22:07+0300,2026-03-13T14:22:07+0300,"django, fastapi, flask, git, grafana, postgresql, pytest, python, sql, документооборот, егаис","django, fastapi, flask, git, grafana, postgresql, pytest, python, sql, документооборот, егаис",,,11,11,0,0,,,RUB,False,aQsi,3642645,https://api.hh.ru/employers/3642645,https://hh.ru/vacancy/131207121,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131397094,Senior Frontend Developer (Vue),2026-03-19T18:53:21+0300,2026-03-19T18:53:21+0300,"javascript, jest, typescript, vue, webpack","javascript, jest, typescript, vue, webpack",,,5,5,0,0,,,RUB,False,Marfatech,5550364,https://api.hh.ru/employers/5550364,https://hh.ru/vacancy/131397094,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131506786,Manual QA Engineer (Junior),2026-03-24T13:34:07+0300,2026-03-24T13:34:07+0300,"confluence, excel, jira, microsoft office, powerpoint, word, взаимодействие, внимательность, обратная связь, презентации, развитие","confluence, jira","взаимодействие, внимательность, обратная связь, презентации, развитие","excel, microsoft office, powerpoint, word",11,2,5,4,,,RUB,False,Lincoln Labs,4615335,https://api.hh.ru/employers/4615335,https://hh.ru/vacancy/131506786,От 1 года до 3 лет,Полная занятость,Полный день,Ташкент
131296016,Frontend JS / React Developer,2026-03-17T11:54:17+0300,2026-03-17T11:54:17+0300,"git, javascript, react, typescript","git, javascript, react, typescript",,,4,4,0,0,110000.0,150000.0,RUR,False,Единая Информационная Система ЖКХ,3719126,https://api.hh.ru/employers/3719126,https://hh.ru/vacancy/131296016,От 1 года до 3 лет,Полная занятость,Удаленная работа,Санкт-Петербург
131004593,Finance Intern,2026-03-05T14:35:52+0300,2026-03-05T14:35:52+0300,ms office,,,ms office,1,0,0,1,,,RUB,False,ACWA POWER TECHNICAL AND FINANCIAL SERVICES,9636194,https://api.hh.ru/employers/9636194,https://hh.ru/vacancy/131004593,Нет опыта,Частичная занятость,Полный день,Ташкент
131586579,Golang Developer (KSC),2026-03-26T16:44:08+0300,2026-03-26T16:44:08+0300,"docker, go, golang, helm, k8s, linux","docker, go, golang, helm, k8s, linux",,,6,6,0,0,,,RUB,False,Лаборатория Касперского,1057,https://api.hh.ru/employers/1057,https://hh.ru/vacancy/131586579,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
130981131,"Frontend-разработчик (Middle, React)",2026-03-04T20:19:57+0300,2026-03-04T20:19:57+0300,"git, javascript, jest, react, typescript","git, javascript, jest, react, typescript",,,5,5,0,0,,,RUB,False,R-Style Softlab (Эр-Стайл Софтлаб),2419,https://api.hh.ru/employers/2419,https://hh.ru/vacancy/130981131,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131472647,Продуктовый / UX/UI дизайнер (Middle),2026-03-23T14:44:51+0300,2026-03-23T14:44:51+0300,"confluence, figma, illustrator, indesign, jira, photoshop, зарплата, профессиональный рост, сервис","confluence, jira, зарплата","профессиональный рост, сервис","figma, illustrator, indesign, photoshop",9,3,2,4,,,RUB,False,МАПСОФТ,804827,https://api.hh.ru/employers/804827,https://hh.ru/vacancy/131472647,От 3 до 6 лет,Полная занятость,Полный день,Минск
131552230,Senior Go разработчик,2026-03-25T17:52:37+0300,2026-03-25T17:52:37+0300,"ci/cd, clickhouse, confluence, docker, git, go, grafana, jira, kubernetes, postgresql, redis, sql, vuejs, планирование","ci/cd, clickhouse, confluence, docker, git, go, grafana, jira, kubernetes, postgresql, redis, sql, vuejs",планирование,,14,13,1,0,,,RUB,False,"ЗащитаИнфоТранс, ФГУП",116378,https://api.hh.ru/employers/116378,https://hh.ru/vacancy/131552230,Более 6 лет,Полная занятость,Удаленная работа,Москва
131098723,Backend Developer (Middle),2026-03-10T17:42:09+0300,2026-03-10T17:42:09+0300,"django, git, mongodb, mysql, postgresql, python, react","django, git, mongodb, mysql, postgresql, python, react",,,7,7,0,0,,,RUB,False,JetLend,3934385,https://api.hh.ru/employers/3934385,https://hh.ru/vacancy/131098723,От 1 года до 3 лет,Полная занятость,Удаленная работа,Санкт-Петербург
131518883,Fullstack-аналитик,2026-03-24T17:47:25+0300,2026-03-24T17:47:25+0300,"confluence, postgresql, sql, аналитическое мышление, взаимодействие, контроль","confluence, postgresql, sql","аналитическое мышление, взаимодействие, контроль",,6,3,3,0,,,RUB,False,Copperside,9837185,https://api.hh.ru/employers/9837185,https://hh.ru/vacancy/131518883,От 1 года до 3 лет,Полная занятость,Полный день,Москва
131577580,Системный / бизнес-аналитик,2026-03-26T13:40:55+0300,2026-03-26T13:40:55+0300,"confluence, jira, sql, взаимодействие","confluence, jira, sql",взаимодействие,,4,3,1,0,,,RUB,False,Агредатор,12180786,https://api.hh.ru/employers/12180786,https://hh.ru/vacancy/131577580,От 1 года до 3 лет,Полная занятость,Полный день,Ростов-на-Дону
131580686,Data Analyst,2026-03-26T14:42:53+0300,2026-03-26T14:42:53+0300,"python, sql","python, sql",,,2,2,0,0,,,RUB,False,ИП ООО SIGMA SOFTWARE TASHKENT,12551571,https://api.hh.ru/employers/12551571,https://hh.ru/vacancy/131580686,От 3 до 6 лет,Полная занятость,Удаленная работа,Ташкент
131109114,Middle Web-разработчик (PHP),2026-03-11T09:08:41+0300,2026-03-11T09:08:41+0300,"clickhouse, elasticsearch, git, javascript, jira, laravel, mariadb, php, postgresql, redis, sql, trello, развитие, сервис","clickhouse, elasticsearch, git, javascript, jira, laravel, mariadb, php, postgresql, redis, sql","развитие, сервис",trello,14,11,2,1,170000.0,250000.0,RUR,False,ПромоДата,1554158,https://api.hh.ru/employers/1554158,https://hh.ru/vacancy/131109114,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131168024,Заместитель финансового директора,2026-03-23T15:48:14+0300,2026-03-23T15:48:14+0300,"1с, excel, взаимодействие, контроль, организация, подарки, руководство, честный знак","подарки, честный знак","взаимодействие, контроль, организация, руководство","1с, excel",8,2,4,2,300000.0,,RUR,True,netPrint.ru,24068,https://api.hh.ru/employers/24068,https://hh.ru/vacancy/131168024,От 3 до 6 лет,Полная занятость,Полный день,Москва
131402827,Junior Frontend-разработчик,2026-03-20T08:42:35+0300,2026-03-20T08:42:35+0300,"git, vue, организация","git, vue",организация,,3,2,1,0,,,RUB,False,Энергомашкомплект,860888,https://api.hh.ru/employers/860888,https://hh.ru/vacancy/131402827,Нет опыта,Полная занятость,Полный день,Саратов
130370655,Вackend - разработчик,2026-03-12T14:53:34+0300,2026-03-12T14:53:34+0300,"git, laravel, mysql, nginx, php, postgresql, redis, проактивность, развитие, руководство, сервис","git, laravel, mysql, nginx, php, postgresql, redis","проактивность, развитие, руководство, сервис",,11,7,4,0,200000.0,250000.0,RUR,True,Чеки из Аптеки,9716657,https://api.hh.ru/employers/9716657,https://hh.ru/vacancy/130370655,От 3 до 6 лет,Полная занятость,Полный день,Москва
130511454,Тестировщик устройств Яндекса с Алисой,2026-03-24T10:38:37+0300,2026-03-24T10:38:37+0300,,,,,0,0,0,0,57000.0,57000.0,RUR,False,Яндекс Крауд,9498112,https://api.hh.ru/employers/9498112,https://hh.ru/vacancy/130511454,Нет опыта,Полная занятость,Полный день,Москва
131230882,Помощник SEO-специалиста,2026-03-16T05:08:01+0300,2026-03-16T05:08:01+0300,"excel, word, быстрая обучаемость, обучаемость",,"быстрая обучаемость, обучаемость","excel, word",4,0,2,2,25000.0,30000.0,RUR,False,KORNEEVSEO (Корнеев Антон Сергеевич),11328941,https://api.hh.ru/employers/11328941,https://hh.ru/vacancy/131230882,Нет опыта,Частичная занятость,Удаленная работа,Киров (Кировская область)
131474379,Специалист по передаче объектов недвижимости (специалист по передаче квартир),2026-03-23T15:11:24+0300,2026-03-23T15:11:24+0300,"bitrix24, внимательность, внимательность к деталям, гост, документооборот, клиентоориентированность, организация, сервис, снип, стрессоустойчивость, чертежи","гост, документооборот, снип, чертежи","внимательность, внимательность к деталям, клиентоориентированность, организация, сервис, стрессоустойчивость",bitrix24,11,4,6,1,85000.0,85000.0,RUR,False,Застройщик ПМД (ООО ПМ-Девелопмент),1366708,https://api.hh.ru/employers/1366708,https://hh.ru/vacancy/131474379,От 1 года до 3 лет,Полная занятость,Полный день,Пермь
131542476,Главный инженер проекта (Техзаказчик),2026-03-25T14:03:28+0300,2026-03-25T14:03:28+0300,"взаимодействие, высшее образование, гост, контроль, организация, руководство, снип, сп","высшее образование, гост, снип, сп","взаимодействие, контроль, организация, руководство",,8,4,4,0,250000.0,,RUR,False,Шестакович Елена Анатольевна,5623712,https://api.hh.ru/employers/5623712,https://hh.ru/vacancy/131542476,От 3 до 6 лет,Полная занятость,Полный день,Краснодар
131580312,Logistics Manager,2026-03-26T14:36:12+0300,2026-03-26T14:36:12+0300,,,,,0,0,0,0,,,RUB,False,Хуавей Текнолоджиз Казахстан,79128,https://api.hh.ru/employers/79128,https://hh.ru/vacancy/131580312,От 3 до 6 лет,Полная занятость,Полный день,Алматы
129410255,QA-инженер,2026-03-10T12:01:28+0300,2026-03-10T12:01:28+0300,"angular, cassandra, clickhouse, confluence, elasticsearch, git, grafana, jira, postman, sql, swagger, контроль","angular, cassandra, clickhouse, confluence, elasticsearch, git, grafana, jira, postman, sql, swagger",контроль,,12,11,1,0,,,RUB,False,М13,1631253,https://api.hh.ru/employers/1631253,https://hh.ru/vacancy/129410255,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131498763,Trainee Project Manager,2026-03-24T11:11:38+0300,2026-03-24T11:11:38+0300,"confluence, figma, jira, ms office, контроль, презентации","confluence, jira","контроль, презентации","figma, ms office",6,2,2,2,,,RUB,False,Модсен // MODSEN,4902207,https://api.hh.ru/employers/4902207,https://hh.ru/vacancy/131498763,Нет опыта,Полная занятость,Полный день,Минск
131515038,Kotlin/Java Developer (Mobile GameDev),2026-03-24T16:09:57+0300,2026-03-24T16:09:57+0300,"ci/cd, git, java, kotlin, spring, взаимодействие, внимательность, внимательность к деталям, инициативность, развитие","ci/cd, git, java, kotlin, spring","взаимодействие, внимательность, внимательность к деталям, инициативность, развитие",,10,5,5,0,,,RUB,False,Байрил,1421626,https://api.hh.ru/employers/1421626,https://hh.ru/vacancy/131515038,От 3 до 6 лет,Полная занятость,Полный день,Минск
131539397,Junior Go Developer,2026-03-25T12:53:22+0300,2026-03-25T12:53:22+0300,"access, aws, docker, go, golang, grafana, prometheus","aws, docker, go, golang, grafana, prometheus",,access,7,6,0,1,,,RUB,False,Andersen,851604,https://api.hh.ru/employers/851604,https://hh.ru/vacancy/131539397,От 1 года до 3 лет,Полная занятость,Удаленная работа,Астана
131314300,Тестировщик,2026-03-17T16:57:04+0300,2026-03-17T16:57:04+0300,"postman, баланс, взаимодействие, развитие","postman, баланс","взаимодействие, развитие",,4,2,2,0,,,RUB,False,NativeCall,4069385,https://api.hh.ru/employers/4069385,https://hh.ru/vacancy/131314300,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
